source_record_id,record_name,organization_or_adscription,admin1_name,municipality_name,website,raw_libreria_ce,pass34_role_review_bucket,pass34_role_review_triggers,pass34_candidate_strict_bookstore_review,pass34_promotion_status,pass34_promotion_blockers,source_record_url
2066,Librería La Clase Media Ilustrada,Particular,Durango,Durango,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2066
645,Librería Ochoa,Particular,Durango,Durango,https://libreria8a.com/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=645
702,Librería La Enseñanza,Particular,Durango,Durango,https://www.facebook.com/people/Libreria-La-Ense%C3%B1anza/100063485502590/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=702
512,Librería San Pedro y San Pablo,Particular,Durango,Durango,https://www.facebook.com/pages/Librer%C3%ADa-San-Pedro-y-San-Pablo/129593407067769?fref=ts,f,known_bookstore_chain_candidate_review,known_chain:san pablo,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=512
608,Librería Reina de los Apóstoles,"Librería Reyna de los Apóstoles, S.A. de C.V.",Durango,Durango,https://www.libreriareina.com.mx/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=608
792,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal José Revueltas",Fondo de Cultura Económica (FCE),Durango,Durango,https://www.fondodeculturaeconomica.com/LibreriasEstado/10,f,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=792
1933,Librería La Deriva,Particular,Guanajuato,San Miguel de Allende,,t,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1933
2291,"Librería Polilibros Infantil, Suc.Celaya",Particular,Guanajuato,Celaya,,f,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:libros ,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2291
934,Librería Ecuménica,Particular,Guanajuato,Celaya,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=934
225,Librería Polilibros,Particular,Guanajuato,Celaya,,f,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:libros ,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=225
207,Librería Casa Saldaña,Particular,Guanajuato,Celaya,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=207
209,"Libelli Librería, Casa Matriz",,Guanajuato,Celaya,https://www.libelli.com.mx/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=209
1655,"Libelli Librería, Sucursal Portal Colunga",,Guanajuato,Celaya,https://www.libelli.com.mx/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1655
2509,"Librería Polilibros Centro, Suc.Celaya",Particular,Guanajuato,Celaya,,f,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:libros ,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2509
1924,Librería Bazar Ojo de Venado,Particular,Guanajuato,Guanajuato,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1924
1946,Librería Donkey Jote,Particular,Guanajuato,Guanajuato,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1946
989,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Alhóndiga de Granaditas","Educal, S.A. de C.V.",Guanajuato,Guanajuato,https://www.fondodeculturaeconomica.com/LibreriasEstado/11,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=989
2425,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Emma Godoy","FCE/Educal, S.A. de C.V.",Guanajuato,Irapuato,https://www.fondodeculturaeconomica.com/LibreriasEstado/11,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain: fce;known_chain:fce/;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2425
234,Librería Sagitario,Particular,Guanajuato,Irapuato,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=234
1150,Librería Castillo,Particular,Guanajuato,Irapuato,https://www.facebook.com/LibreriaCastilloIrapuato/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1150
268,Libros Especializados e Información,"Libros Especializados e Información, S.A.de C.V.",Guanajuato,León,http://librosespecializadoseinformacion.blogspot.mx/,f,named_bookstore_candidate_review,positive_bookstore:libros ,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=268
800,Librería Patrocinio de María,"Librería Patrocinio de María, S.A.",Guanajuato,León,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=800
1842,"Librerías Gandhi, Sucursal Campestre","Librerías Gandhi, S.A. de C.V.",Guanajuato,León,http://www.gandhi.com.mx/sucursales/?id=31,t,known_bookstore_chain_candidate_review,known_chain:gandhi,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1842
1580,Librería Arcoiris,Particular,Guanajuato,León,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1580
2119,Buena Prensa León,"Obra Nacional de la Buena Prensa, A.C.",Guanajuato,León,https://www.buenaprensa.com/librerias,t,known_bookstore_chain_candidate_review,known_chain:buena prensa,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2119
388,Librería Minerva,Particular,Guanajuato,León,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=388
131,Librería Paulinas Sucursal León,Particular,Guanajuato,León,http://www.paulinas.com.mx,f,known_bookstore_chain_candidate_review,known_chain:paulinas,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=131
212,"Librerías Gonvill, Sucursal Plaza Mayor","Librerías Gonvill, S.A. de C.V.",Guanajuato,León,https://www.gonvill.com.mx/especial/Sucursales,t,known_bookstore_chain_candidate_review,known_chain:gonvill,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=212
218,"Librerías Gonvill, Sucursal Francisco Villa","Librerías Gonvill, S.A. de C.V.",Guanajuato,León,http://www.gonvill.com.mx/webapp/wcs/stores/servlet/GonvillStoresView?storeId=10001&urlLangId=-5&urlRequestType=Base&langId=-5&catalogId=10001,t,known_bookstore_chain_candidate_review,known_chain:gonvill,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=218
1044,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Efraín Huerta","FCE/Educal, S.A. de C.V.",Guanajuato,León,https://www.fondodeculturaeconomica.com/LibreriasEstado/11,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain: fce;known_chain:fce/;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1044
2372,"Luciérnaga Azul, Chupito store y Recontactarte",Privado,Guanajuato,León,https://luciernagaazul.mx/?product_cat=libreria,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2372
1941,Librería de la Casa de la Cultura de Ocampo,Ayuntamiento de Ocampo,Guanajuato,Ocampo,https://www.ocampo-gto.gob.mx/xdirecciones.php?n=0000000034,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1941
336,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Ex-Convento de San Agustín","Educal, S.A. de C.V.",Guanajuato,Salamanca,https://www.fondodeculturaeconomica.com/LibreriasEstado/11,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=336
1943,Librería de la Casa de Cultura de San Felipe,Ayuntamiento de San Felipe,Guanajuato,San Felipe,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1943
1944,Librería de la Casa de Cultura de Tarandacuao,Ayuntamiento de Tarandacuao,Guanajuato,Tarandacuao,https://tarandacuao.gob.mx/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1944
1482,"Librería de Porrúa Hermanos y Compañia, Sucursal Acapulco","Librería de Porrúa Hermanos y Compañía, S.A. de C.V.",Guerrero,Acapulco de Juárez,https://porrua.mx/sucursales/,t,known_bookstore_chain_candidate_review,known_chain:porrua,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1482
2429,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Juan R. Escudero Acapulco","Educal, S.A. de C.V.",Guerrero,Acapulco de Juárez,https://www.fondodeculturaeconomica.com/LibreriasEstado/12,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2429
1847,"Librería de Porrúa Hermanos y Compañía, Sucursal La Isla Acapulco","Librería de Porrúa Hermanos y Compañía, S.A. de C.V.",Guerrero,Acapulco de Juárez,http://www.porrua.mx/sucursales.php,t,known_bookstore_chain_candidate_review,known_chain:porrua,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1847
1611,"Librería Grupo Comercial Zambrano, Sucursal Rep. del Salvador",Grupo Comercial Zambrano,Guerrero,Chilpancingo de los Bravo,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1611
556,"Librería Macondo, Casa Matriz",Particular,Guerrero,Chilpancingo de los Bravo,,f,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:librerias,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=556
481,Librería Kerygma,Particular,Guerrero,Chilpancingo de los Bravo,https://libreriakerygma.com/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=481
1962,"Librería Grupo Comercial Zambrano, Sucursal Valerio Trujano",Grupo Comercial Zambrano,Guerrero,Chilpancingo de los Bravo,http://gczambrano.hastlehosting.com.ve,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1962
1287,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Palacio de la Cultura","Educal, S.A. de C.V.",Guerrero,Chilpancingo de los Bravo,https://www.fondodeculturaeconomica.com/LibreriasEstado/12,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1287
362,"Librería Macondo, Sucursal Teófilo Olea",Particular,Guerrero,Chilpancingo de los Bravo,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=362
1963,"Librería Grupo Comercial Zambrano, Sucursal Altamirano",Grupo Comercial Zambrano,Guerrero,Iguala de la Independencia,https://grupocomercialzambrano.com/quienes-somos/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1963
554,"Librería Grupo Comercial Zambrano, sucursal Iguala","Grupo Comercial Zambrano, S. A.",Guerrero,Iguala de la Independencia,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=554
2105,"Librería Mondragón, Sucursal Ometepec",Particular,Guerrero,Ometepec,http://www.libreriamondragon.com/,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2105
423,"Librería del Fondo de Cultura Económica (FCE/)Educal, sucursal Casa Borda","Educal, S.A. de C.V.",Guerrero,Taxco de Alarcón,https://www.educal.gob.mx/pdf/DirectorioLibrerias.pdf,t,known_bookstore_chain_candidate_review,known_chain:fondo de cultura economica;known_chain:fce/;known_chain:educal,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=423
1505,"Librería de Porrúa Hermanos y Compañía, Sucursal Pachuca Parque Rehilete","Librería de Porrúa Hermanos y Compañía, S.A. de C.V.",Hidalgo,Pachuca de Soto,https://www.porrua.mx/sucursales.php,t,known_bookstore_chain_candidate_review,known_chain:porrua,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1505
526,Librería Espacio Cultural,Particular,Hidalgo,Pachuca de Soto,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=526
168,"Librería de Porrúa Hermanos y Compañía, Sucursal Pachuca","Librería de Porrúa Hermanos y Compañía, S.A. de C.V.",Hidalgo,Pachuca de Soto,https://www.porrua.mx/sucursales.php,t,known_bookstore_chain_candidate_review,known_chain:porrua,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=168
240,"Librería Hidalgo, Sucursal Tepeapulco",Particular,Hidalgo,Tepeapulco,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=240
1855,Librería Central Papelera Tulancingo,"Central Papelera Tulancingo, S.A. de C.V.",Hidalgo,Tulancingo de Bravo,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1855
1856,Librería Central Papelera Tulancingo,"Central Papelera Tulancingo, S.A. de C.V.",Hidalgo,Tulancingo de Bravo,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1856
1854,"Librería Central Papelera Tulancingo, Casa Matriz","Central Papelera Tulancingo, S.A. de C.V.",Hidalgo,Tulancingo de Bravo,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1854
540,"Librería San Ignacio, Sucursal Guadalajara","Obra Nacional de la Buena Prensa, A.C.",Jalisco,Guadalajara,https://www.buenaprensa.com/librerias,t,known_bookstore_chain_candidate_review,known_chain:buena prensa,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=540
2278,Librería Mundo Libre,Particular,Jalisco,Guadalajara,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2278
2380,"Librería BookUp, Sucursal Guadalajara","BookUp, S.A. de C.V.",Jalisco,Guadalajara,http://www.bookup.com.mx,t,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2380
1628,Librería Esotérica Tao,Particular,Jalisco,Guadalajara,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1628
581,Librería Esotérica Tao,Particular,Jalisco,Guadalajara,https://www.facebook.com/p/Librer%C3%ADa-Esot%C3%A9rica-Tao-100054671490799/?locale=es_LA,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=581
964,Librería Cristiana Progreso,"Literatura Bíblica Arcoiris, A.C.",Jalisco,Guadalajara,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=964
962,"Librerías Juan O´Gorman, Sucursal Guadalajara","Librerías O´Gorman, S.A. de C.V.",Jalisco,Guadalajara,http://www.j-ogorman.com,f,named_bookstore_candidate_review,positive_bookstore:libreria;positive_bookstore:librerias,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=962
227,"Librerías Gonvill, Centro de Distribución Nacional","Librerías Gonvill, S.A. de C.V.",Jalisco,Guadalajara,http://www.gonvill.com.mx/webapp/wcs/stores/servlet/GonvillStoresView?storeId=10001&urlLangId=-5&urlRequestType=Base&langId=-5&catalogId=10001,t,known_bookstore_chain_candidate_review,known_chain:gonvill;role_collision_but_known_chain:distribucion,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=227
1752,"Librerías Gonvill, Sucursal Juárez","Librerías Gonvill, S.A. de C.V.",Jalisco,Guadalajara,https://tulibreria.info/librerias-gonvill/libreria-gonvill-sucursal-juarez/,t,known_bookstore_chain_candidate_review,known_chain:gonvill,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1752
1751,"Librerías Gonvill, Sucursal López Cotilla","Librerías Gonvill, S.A. de C.V.",Jalisco,Guadalajara,http://www.gonvill.com.mx,t,known_bookstore_chain_candidate_review,known_chain:gonvill,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1751
2186,Librería El Desván de Don Quijote,"El Desván de Don Quijote, S.A. de C.V.",Jalisco,Guadalajara,,f,named_bookstore_candidate_review,positive_bookstore:libreria,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2186
1753,"Librerías Gonvill, Sucursal Independencia","Librerías Gonvill, S.A. de C.V.",Jalisco,Guadalajara,https://www.gonvill.com.mx/especial/,t,known_bookstore_chain_candidate_review,known_chain:gonvill,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1753
1761,"Librerías Gonvill, Sucursal Plaza Revolución","Librerías Gonvill, S.A. de C.V.",Jalisco,Guadalajara,http://www.gonvill.com.mx/webapp/wcs/stores/servlet/GonvillStoresView?storeId=10001&urlLangId=-5&urlRequestType=Base&langId=-5&catalogId=10001,t,known_bookstore_chain_candidate_review,known_chain:gonvill,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=1761
2140,"Librerías Gonvill, Sucursal UAG Ciudad Universitaria","Librerías Gonvill, S.A. de C.V.",Jalisco,Guadalajara,http://www.gonvill.com.mx/webapp/wcs/stores/servlet/GonvillStoresView?storeId=10001&urlLangId=-5&urlRequestType=Base&langId=-5&catalogId=10001,t,known_bookstore_chain_candidate_review,known_chain:gonvill,true,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,http://sic.gob.mx/ficha.php?table=libreria&table_id=2140
